,cos_sim_src_dst,l2_dist_src_dst,dot_src_dst,abs_diff_mean,abs_diff_max,popularity_src,popularity_dst,max_cos_srcnbr_dst,mean_cos_srcnbr_dst,mean_topk_cos_srcnbr_dst,num_src_neighbors,max_cos_dstnbr_src,mean_cos_dstnbr_src,mean_topk_cos_dstnbr_src,num_dst_neighbors,shared_neighbors,jaccard_neighbors,adamic_adar,preferential_attachment,src,dst,label
32,0.45558928559586365,1.0434660649960932,0.45558928559586365,0.1435488105957093,0.5571173354696688,4.6983,5.8013,0.9012529341368586,0.8574008594233518,0.8839996571575459,4,0.5855712992606925,0.5855712992606925,0.5855712992606925,1,0,0.0,0.0,12,8bc0b4b4-cc3f-40cf-8223-4ee980cb768d,9debb4c3-dc10-440f-9c96-b777d51ea998,1
33,0.8378459501190008,0.5694805525733797,0.8378459501190008,0.07610920959041442,0.2550071446055205,4.6751,4.6882,0.9462583366149977,0.8688380838316105,0.8808740769685398,4,0.9999999999987257,0.9132207810285823,0.9132207810285823,2,0,0.0,0.0,12,37a2d213-9c2b-4216-a02c-10b1e150c130,cc199c4d-2e0b-4e35-8fce-1ccc10d2b1fa,1
34,0.6830237146446961,0.7962113856937771,0.6830237146446961,0.11975296064253452,0.2873303180463969,1.1521,3.4699,0.0,0.0,0.0,0,0.9999999999995495,0.9999999999995495,0.9999999999995495,1,0,0.0,0.0,3,4c9542b3-8567-4fb3-97bc-deab79b159c3,ca26207e-fb68-4322-9ca4-308800e98693,1
35,0.836364779721766,0.5720755549290407,0.836364779721766,0.0785884354616376,0.2886236683016421,4.2172,3.0276,0.9853446080492484,0.960995121017756,0.960995121017756,3,0.9999999999927289,0.9148759868327563,0.9148759868327563,2,1,0.16666666666666666,0.6213349345596119,12,fed3aea9-0069-4970-9344-522066f0b0c1,739c2f26-1a8f-4c02-ad43-1c7b28afd3d3,1
36,0.9581998353418866,0.289137215370555,0.9581998353418866,0.03689697431512652,0.1392620455425979,4.482,,0.0,0.0,0.0,0,0.9999999999977653,0.9999999999977653,0.9999999999977653,1,0,0.0,0.0,3,23b6d882-e110-4984-8fe2-9c4b00758a97,ef59718d-c126-4e5b-9007-c27d87518d31,1
37,0.8476036214261496,0.5520803901094037,0.8476036214261496,0.07632429621875887,0.24757827052426326,5.2641,5.8074,0.0,0.0,0.0,0,0.9056439378733459,0.7556784543293065,0.8093495878263915,4,0,0.0,0.0,12,73701a01-07e2-44f7-8935-e094bdc22892,ec21cced-2d22-4883-9ee3-f642e6e52f58,1
38,0.8016064374801081,0.6299104103227189,0.8016064374801081,0.09264594387504371,0.26366795612892174,1.4406,1.184,0.7783856322148415,0.775911930473216,0.775911930473216,2,0.925003464630828,0.925003464630828,0.925003464630828,1,0,0.0,0.0,9,c373cea4-0c7c-4cab-8725-cfadbb580608,ebf64ea3-719c-4a50-bb71-20dabd80561e,1
39,0.7802298272694352,0.6629783898838516,0.7802298272694352,0.09596279204338849,0.2152944838399478,5.0206,3.1823,0.8819192042009942,0.8486165259102647,0.8577727680596903,4,0.8970216648596673,0.8528049868485776,0.8528049868485776,2,0,0.0,0.0,15,1a83b2c2-a848-496a-8220-3f22d0fb47db,9e9aee36-8fdf-412c-b7df-31c4085314c6,1
40,0.7778356035129637,0.6665799224182364,0.7778356035129637,0.09513655723379894,0.29391078512453855,4.9312,1.9676,0.9999999999986973,0.9999999999986973,0.9999999999986973,1,0.9999999999983323,0.9999999999983323,0.9999999999983323,1,0,0.0,0.0,3,f99bdf7f-4e23-4e70-9b0c-5b5c26484b79,1c13605e-54c5-4365-a407-18e6e5ac41ec,1
41,0.918327474113376,0.4041596859757961,0.918327474113376,0.05950795545766973,0.18906827388219696,3.5811,3.3029,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,6,245adeee-6f6a-4b66-94ee-c005237d1e7f,725741a7-7b3a-4ebf-b49e-eddf60223a9a,1
