ts,input_count,output_count,reduction_pct,threshold,elapsed_ms
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,2,0.00,0.650,0
1765393728,7,6,14.29,0.650,0
1765393728,5,1,80.00,0.650,0
1765393728,6,2,66.67,0.650,0
1765393728,13,7,46.15,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,3,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,29,1,96.55,0.650,1
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,129,11,91.47,0.650,1
1765393728,7,2,71.43,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,2,0.00,0.650,0
1765393728,23,1,95.65,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,36,1,97.22,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,9,1,88.89,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,12,3,75.00,0.650,1
1765393728,9,1,88.89,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,13,1,92.31,0.650,0
1765393728,21,1,95.24,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,21,1,95.24,0.650,0
1765393728,6,1,83.33,0.650,0
1765393728,5,1,80.00,0.650,0
1765393728,9,1,88.89,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,9,1,88.89,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,6,2,66.67,0.650,0
1765393728,16,5,68.75,0.650,0
1765393728,7,2,71.43,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,6,3,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,10,1,90.00,0.650,0
1765393728,7,1,85.71,0.650,0
1765393728,43,1,97.67,0.650,0
1765393728,8,1,87.50,0.650,1
1765393728,12,1,91.67,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,31,2,93.55,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,7,1,85.71,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,18,1,94.44,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,43,1,97.67,0.650,0
1765393728,12,1,91.67,0.650,0
1765393728,56,1,98.21,0.650,0
1765393728,82,7,91.46,0.650,1
1765393728,7,1,85.71,0.650,0
1765393728,8,1,87.50,0.650,0
1765393728,32,3,90.62,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,14,2,85.71,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,4,2,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,5,1,80.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,1
1765393728,2,2,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,11,1,90.91,0.650,0
1765393728,4,2,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,5,2,60.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,3,25.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,7,1,85.71,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,4,2,50.00,0.650,0
1765393728,6,1,83.33,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,2,2,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,4,3,25.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,13,1,92.31,0.650,1
1765393728,1,1,0.00,0.650,0
1765393728,5,2,60.00,0.650,0
1765393728,7,2,71.43,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,9,2,77.78,0.650,0
1765393728,22,1,95.45,0.650,0
1765393728,5,2,60.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,59,6,89.83,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,4,3,25.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,5,3,40.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,6,1,83.33,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,4,2,50.00,0.650,0
1765393728,2,2,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,3,3,0.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,5,1,80.00,0.650,0
1765393728,8,4,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,6,2,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,34,1,97.06,0.650,0
1765393728,14,6,57.14,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,2,1,50.00,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,6,1,83.33,0.650,0
1765393728,4,2,50.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,2,33.33,0.650,0
1765393728,4,1,75.00,0.650,0
1765393728,7,3,57.14,0.650,0
1765393728,4,3,25.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,3,1,66.67,0.650,0
1765393728,1,1,0.00,0.650,0
1765393728,1,1,0.00,0.650,0
1765393729,6,2,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,147,2,98.64,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,8,2,75.00,0.650,0
1765393729,42,1,97.62,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,8,1,87.50,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,1
1765393729,4,1,75.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,50,2,96.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,13,2,84.62,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,10,1,90.00,0.650,0
1765393729,10,1,90.00,0.650,0
1765393729,17,2,88.24,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,19,3,84.21,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,15,1,93.33,0.650,0
1765393729,12,1,91.67,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,7,1,85.71,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,9,2,77.78,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,23,1,95.65,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,19,3,84.21,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,13,1,92.31,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,7,1,85.71,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,7,1,85.71,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,26,3,88.46,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,27,1,96.30,0.650,1
1765393729,28,2,92.86,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,1,83.33,0.650,0
1765393729,27,1,96.30,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,27,1,96.30,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,2,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,8,2,75.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,27,1,96.30,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,32,2,93.75,0.650,0
1765393729,5,1,80.00,0.650,1
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,2,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,97,4,95.88,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,27,6,77.78,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,10,4,60.00,0.650,0
1765393729,17,10,41.18,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,3,40.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,7,4,42.86,0.650,0
1765393729,1,1,0.00,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,5,2,60.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,3,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,32,2,93.75,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,7,2,71.43,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,3,40.00,0.650,0
1765393729,3,3,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,23,6,73.91,0.650,0
1765393729,6,3,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,3,40.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,10,4,60.00,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,169,17,89.94,0.650,1
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,8,4,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,15,3,80.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,4,33.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,6,2,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,12,4,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,5,2,60.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,1
1765393729,9,5,44.44,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,2,60.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,11,6,45.45,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,5,16.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,7,3,57.14,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,3,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,5,1,80.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,6,2,66.67,0.650,0
1765393729,1,1,0.00,0.650,1
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,4,0.00,0.650,0
1765393729,7,1,85.71,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,10,4,60.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,4,1,75.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,11,5,54.55,0.650,0
1765393729,8,2,75.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,6,3,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,8,5,37.50,0.650,0
1765393729,7,1,85.71,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,20,5,75.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,4,3,25.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,47,11,76.60,0.650,1
1765393729,3,2,33.33,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,11,4,63.64,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,1
1765393729,2,1,50.00,0.650,0
1765393729,4,2,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,3,2,33.33,0.650,0
1765393729,3,1,66.67,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,2,2,0.00,0.650,0
1765393729,22,2,90.91,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,2,1,50.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,1,1,0.00,0.650,0
1765393729,3,1,66.67,0.650,0
